week,mkt_ret,mkt_wrv_proxy,log_mkt_wrv_proxy,mkt_sd,log_mkt_sd
2022-06-26,-0.004584513626068184,0.02487480778105334,-3.6938997233621778,0.011332114059238101,-4.480114631829955
2022-07-03,0.004825371828831252,0.015382095056228928,-4.174551104660939,0.006915489743393676,-4.97399149303362
2022-07-10,-0.001829963339700228,0.024551867991488164,-3.7069673383699286,0.012104238852032653,-4.414199569376782
2022-07-17,0.005106548740562236,0.031771476272900154,-3.4491863642669114,0.014824325485167687,-4.211485833604417
2022-07-24,0.00837708740158494,0.03413367723777244,-3.3774707797702304,0.014267357455950444,-4.2497810464250865
2022-07-31,7.171889921832176e-4,0.01724401120587672,-4.060290372255387,0.008584639220955327,-4.757780809865737
2022-08-07,0.006486627516078692,0.027038308498407344,-3.6105005852963252,0.011409299318903207,-4.473326526380008
2022-08-14,-0.0023362121143557396,0.016215316301775827,-4.121799032673929,0.007675399786824207,-4.869734897376991
2022-08-21,-0.008136963648529874,0.04290875298896854,-3.1486794414830515,0.0194300681675389,-3.9409335072335847
2022-08-28,-0.006555657973132037,0.018611554038776207,-3.9839727062380064,0.00573381823994358,-5.1613736106729045
2022-09-04,0.008988973062050851,0.024726882688620354,-3.6998642592308864,0.009801567572854344,-4.625212949683565
2022-09-11,-0.009806710497623215,0.04789729696943484,-3.0386962068582735,0.021291390296650805,-3.8494524994070614
2022-09-18,-0.009349980396686369,0.029313789966794984,-3.529697226347945,0.01027360227871988,-4.578177559121069
2022-09-25,-0.005941444758655039,0.034257582028506456,-3.3738473656782317,0.015788271733624785,-4.148487909927017
2022-10-02,0.0031168385013720604,0.05023551639100556,-2.991033004614262,0.02487485525512064,-3.693897814844033
2022-10-09,-0.002864999075451881,0.036331550736818305,-3.315068748914101,0.017881138669211632,-4.024008827304124
2022-10-16,0.00910642112982255,0.03844761237586428,-3.2584586818151595,0.01630632061837004,-4.116202478333839
2022-10-23,0.00771991050383546,0.0322114151665574,-3.435434380976807,0.013597703630541618,-4.297854351192483
2022-10-30,-0.006622225630599977,0.03208006137709521,-3.439520582734556,0.014229028220905663,-4.252471160083304
2022-11-06,0.011442614335405884,0.05922574322112044,-2.8263989799046647,0.026706841567049406,-3.6228355079331322
2022-11-13,-0.0012485444024941308,0.015286119455703696,-4.180810087478928,0.00751450484711145,-4.890920146555873
2022-11-20,0.003945690603135185,0.015213890899528886,-4.185546393490392,0.007509739874769091,-4.891554450987187
2022-11-27,0.002263911076593284,0.035006931309673923,-3.3522091996802894,0.017319488826944486,-4.055922889739239
2022-12-04,-0.006814065755368418,0.02569785763607318,-3.6613476510197183,0.01034676793123657,-4.57108108521464
2022-12-11,-0.004240151209867008,0.03251625007386183,-3.4260153123332584,0.015551624573121262,-4.16359017165823
2022-12-18,-1.8791976390430845e-4,0.023109156937523773,-3.7675263357799773,0.011552668146090472,-4.460838860373126
2022-12-25,-3.135779197001058e-4,0.022298749520599816,-3.8032246773977683,0.012869096131631997,-4.3529264904828135
2023-01-01,0.0036664499081863903,0.02688475454686367,-3.6161958985050147,0.014933392194766587,-4.204155486623241
2023-01-08,0.0052991845642567734,0.015340426437270828,-4.177263684389594,0.004871393487674535,-5.324375245717557
2023-01-15,-0.0016490767760096244,0.025508435672445297,-3.668746070839417,0.014603680741541185,-4.226481676456107
2023-01-22,0.004890696773572069,0.0163796802029254,-4.11171372437873,0.006097117123997312,-5.099939222138081
2023-01-29,0.00326160333924477,0.02841279095097976,-3.5609158496102484,0.013730407931951752,-4.288142348649319
2023-02-05,-0.0021014651769835227,0.02021273013841027,-3.901442668198882,0.009829466926006555,-4.6223705755909235
2023-02-12,-3.826498253860568e-4,0.018585110713171663,-3.985394518125475,0.009282702135915331,-4.67960259612909
2023-02-19,-0.006769685800196547,0.02358101176607785,-3.747313476986901,0.011146741415893273,-4.4966080734849445
2023-02-26,0.0039023722462776557,0.018793846137612594,-3.974225795837121,0.008322651424000425,-4.788774394147668
2023-03-05,-0.009256191852529702,0.028280644763637508,-3.5655776389336964,0.00963599281590734,-4.642249939776973
2023-03-12,0.002865205987675388,0.027405167888440777,-3.597023674305385,0.013322876943762663,-4.31827265042271
2023-03-19,0.00293234933633476,0.024646172465119905,-3.703133665798573,0.011878977797236174,-4.432985012753325
2023-03-26,0.006777100366513352,0.021136522863644123,-3.8567527934477717,0.007367278192731248,-4.9107069499839415
2023-04-02,-1.221668009879146e-4,0.008212861326734254,-4.802053898972223,0.0047395988671023155,-5.3518027740498395
2023-04-09,0.0015919426050629481,0.014067774821927758,-4.2638685709011375,0.006804977629489159,-4.990100930247938
2023-04-16,-1.2612901181945064e-4,0.006620363213966308,-5.01760504438026,0.003307176531677949,-5.7116604651922245
2023-04-23,0.0018016965248868339,0.027128760077584094,-3.6071608563566655,0.013413976587017122,-4.3114580867200765
2023-04-30,-0.0015931556801994883,0.02373219685599853,-3.740922635659814,0.011731649953279239,-4.4454649652299585
2023-05-07,-5.04693491174509e-4,0.0067736134442741534,-4.994720590833324,0.0033394708223115975,-5.701942920979559
2023-05-14,0.0033871408822460053,0.017217404388495863,-4.061834523719204,0.007731031578904677,-4.862512973940633
2023-05-21,6.677402621487803e-4,0.020502114270893865,-3.8872272629902858,0.010223836172008985,-4.583033405339878
2023-05-28,0.004658506274690813,0.01807278639047238,-4.013347986460787,0.008940896395595336,-4.717119426859527
2023-06-04,9.23264323532375e-4,0.007745241753406621,-4.860676591474359,0.0037325153972614365,-5.59067290337218
2023-06-11,0.00514033607184722,0.017018099677287683,-4.073477814403768,0.006274959003221266,-5.071188327336825
2023-06-18,-0.003581015616967052,0.011136263639697323,-4.4975485011285254,0.004923470200884636,-5.313741671719911
2023-06-25,0.004595824734044654,0.017000397951218087,-4.074518526304724,0.006771364440965666,-4.995052670124735
2023-07-02,-0.0026819445677032368,0.008469428624407135,-4.7712922313413,0.0037841738229541953,-5.5769276925488676
2023-07-09,0.004834484536282821,0.013183215324899553,-4.3288108248117005,0.003772796133005261,-5.579938872588547
2023-07-16,0.0012868255404996074,0.010773339244745238,-4.530680785289714,0.005190983496023595,-5.260832101486427
2023-07-23,0.0020855898343517905,0.012903185263488232,-4.350281078443899,0.0060154751507703495,-5.113419938366096
2023-07-30,-0.004475001065200626,0.015390163810979319,-4.174026687199736,0.005846558164019318,-5.141902138913877
2023-08-06,-5.199082673436841e-4,0.011831617374435634,-4.436979892295005,0.005887181980005069,-5.134977837233545
2023-08-13,-0.004149086765745725,0.0167508053842402,-4.089308939225789,0.006973429501906842,-4.965648137644195
2023-08-20,0.0015836285853478764,0.020401292057119196,-3.8921570440043207,0.01004581156649651,-4.600599490898037
2023-08-27,0.005036405620722002,0.016383828848215088,-4.111460476455537,0.0059498516755757055,-5.12438898820999
2023-09-03,-0.00316162684560413,0.00871642754979945,-4.742545809660962,0.0034637442162840652,-5.6654051315729435
2023-09-10,-2.6324313836464106e-4,0.017182130632415447,-4.063885351930813,0.008586022483081279,-4.7576196906086246
2023-09-17,-0.005928614117831216,0.019307893711070046,-3.9472412661156553,0.007018768281672367,-4.959167534790282
2023-09-24,-0.0013708359635234986,0.016617488577407365,-4.097299609432112,0.00816616449788114,-4.807755942045527
2023-10-01,9.614787346173797e-4,0.01933553329116175,-3.945810772655364,0.00960781766151941,-4.645178172161449
2023-10-08,9.10531667329841e-4,0.01211269539452128,-4.413501170252743,0.005970176926490636,-5.120978716088682
2023-10-15,-0.004836686460285705,0.022809227828314446,-3.7805900955905205,0.010041080551270351,-4.601070545881147
2023-10-22,-0.005053939807742926,0.020836859438433507,-3.871031772184763,0.008753044803889566,-4.738353661555394
2023-10-29,0.011363761654183803,0.027125963828000508,-3.6072639349232776,0.0047471707082350914,-5.350206478771346
2023-11-05,0.002705409829223335,0.017746986538172898,-4.031539549970995,0.008342051897851614,-4.786446061954665
2023-11-12,0.00456827585285048,0.019432833621961815,-3.9407911887601696,0.008265731988761882,-4.795636986747317
2023-11-19,0.0024887343959216967,0.008876314368552936,-4.724368856720944,0.004243181243501325,-5.462441997788948
2023-11-26,0.001662305219765626,0.007413463087366906,-4.904457595628739,0.0032071459948625437,-5.742373835496089
2023-12-03,4.786226625320943e-4,0.01096499062871718,-4.513047751766806,0.005456317925634673,-5.210981089311185
2023-12-10,0.004738231930611824,0.015375181478058103,-4.175000661908282,0.005570951362690975,-5.1901894384265566
2023-12-17,0.0018325050578728362,0.01886869856874688,-3.9702508902500044,0.00920919936452924,-4.687552363597966
2023-12-24,8.746653218664026e-4,0.005437330748098137,-5.214467009838333,0.002972339592706438,-5.81840589462114
2023-12-31,-0.0039174936593249134,0.010536737443454935,-4.552887324255631,0.004067587723655616,-5.504705152132381
2024-01-07,0.0037095902497252427,0.015352969009541783,-4.176446402835271,0.006459650886535345,-5.042180004979956
2024-01-14,0.0029976471574720436,0.016627579879892693,-4.09669252373408,0.008954195641139622,-4.715633069822028
2024-01-21,0.0020539411756537074,0.006721180287760083,-5.002491501810101,0.0024536143082881856,-6.010193113632416
2024-01-28,0.0028276511189393714,0.024743343174881624,-3.6991987887754187,0.011960925729409133,-4.426110131330532
2024-02-04,0.0027522814216860664,0.011140060523827645,-4.497207611479118,0.004642889276995298,-5.372418417526722
2024-02-11,-6.755217157424878e-4,0.018616656735021817,-3.98369857561655,0.00927763790044959,-4.680148301173447
2024-02-18,0.004139639945309447,0.02124558241517022,-3.8516062915680034,0.011296434491357346,-4.483268134792743
2024-02-25,0.001959462376847595,0.01090208947805981,-4.518800812883378,0.004991444955025957,-5.30002984099057
2024-03-03,-4.4117848978629027e-4,0.016167886805137286,-4.124728300071995,0.008068881140599386,-4.819740450599848
2024-03-10,-1.196188590625389e-4,0.013003193330867585,-4.342560310849403,0.0065002210239864565,-5.035919098968434
2024-03-17,0.004415158243750856,0.0128481012116826,-4.354559244187137,0.004111131023174589,-5.494057100210962
2024-03-24,8.905380877692605e-4,0.009007851431552756,-4.709658700665666,0.0050980112158192335,-5.278904772987629
2024-03-31,-0.0017820507397309634,0.0174284765843315,-4.0496498252016195,0.008483414286944158,-4.769642282033923
2024-04-07,-0.002945796666820821,0.018779063479421966,-3.9750126744208703,0.008792960752114396,-4.733803792132775
2024-04-14,-0.006239017927619071,0.0166915077801971,-4.092855205053479,0.004582022164683936,-5.385614857624267
2024-04-21,0.00522245480660357,0.018078301881709544,-4.0130428509009155,0.006900268615987699,-4.97619493828338
2024-04-28,0.001188753234453918,0.022726441465563553,-3.784226210102365,0.011285227849112785,-4.484260678476694
2024-05-05,0.0037011922625863843,0.01189293195464626,-4.431811008715916,0.004270471568067733,-5.4560310203527855
2024-05-12,0.0032791728652142643,0.013369305920848711,-4.314793802390936,0.005589576625412983,-5.186851732534372
2024-05-19,-3.7920449610643735e-6,0.010624244767994897,-4.54461664735731,0.005312120692158688,-5.237764146403711
2024-05-26,-9.793481511373883e-4,0.013280826956030894,-4.321433866087135,0.0075838396922115895,-4.881735651883147
2024-06-02,0.002502432801969631,0.011957761668052628,-4.4263746994752955,0.005283872028826987,-5.243096111232482
2024-06-09,0.0032579277096773944,0.009307279002338737,-4.6769584965402595,0.0028963329237139067,-5.844309851220082
2024-06-16,0.0016007475028877068,0.008858850472303587,-4.726338266314894,0.004768985266581999,-5.345621729085375
2024-06-23,-1.0656565825077906e-4,0.006705123783204594,-5.0048833010908504,0.003350444140353029,-5.698662362723149
2024-06-30,0.004741434836555136,0.010104505757378611,-4.594773840022511,0.0020146314273089736,-6.207319014801247
2024-07-07,0.0019199487265488782,0.014620706316251545,-4.225316514182362,0.006988097695782353,-4.963546906301134
2024-07-14,-0.003967745303724466,0.018595382441656316,-3.984841984908489,0.008171187707049114,-4.8071410064962095
2024-07-21,-0.0016644913716432352,0.028008614986138023,-3.575243138053768,0.013880110372492914,-4.277298372026383
2024-07-28,-0.004284780276715018,0.029030149401924672,-3.5394203544922664,0.01370175959684957,-4.290231016669231
2024-08-04,3.372527899567039e-5,0.039299561761035634,-3.236541911287782,0.019649744703413054,-3.929690932943986
2024-08-11,0.00784430587889512,0.023877198855359584,-3.734831298202359,0.008100230730819374,-4.8158627324231
2024-08-18,0.002801829731008306,0.01669648326521784,-4.0925571646562116,0.007738237916636592,-4.861581276648102
2024-08-25,5.506763768046046e-4,0.011478196721637319,-4.467305980425821,0.005705978829717836,-5.16624073637685
2024-09-01,-0.01056274024700191,0.027029429213317017,-3.610829035701167,0.009734887732534971,-4.632039172578353
2024-09-08,0.00785681251566759,0.018561322558267132,-3.9866752956355267,0.002994794674943586,-5.810879605710171
2024-09-15,0.002820892800205184,0.01733381484890021,-4.055096069710427,0.008072700233885594,-4.819267251194057
2024-09-22,0.0011300783344957888,0.006085219839388341,-5.10189242511171,0.002767874422874058,-5.889675609714643
2024-09-29,5.277503887357757e-4,0.0135030882214755,-4.304836862552347,0.006725711656637098,-5.0018175365447775
2024-10-06,0.0022906258676456733,0.016044824677478926,-4.132368931405605,0.0076026568481584,-4.87925750749655
2024-10-13,0.0017213669609299044,0.012678216227698954,-4.367870015917839,0.0060399016060980635,-5.109367557549218
2024-10-20,-0.0019078312249646591,0.00959325426845162,-4.6466951078735335,0.004296260802849801,-5.450010215319876
2024-10-27,-0.0027824579399911833,0.020760817801890968,-3.8746878283056683,0.009903297365829889,-4.614887510040634
2024-11-03,0.009289859711028447,0.028816534395622005,-3.546805945619787,0.009986055118528016,-4.606565647338739
2024-11-10,-0.004203079749329228,0.014785833948470852,-4.214085722231482,0.00570726485839859,-5.166015379112721
2024-11-17,0.003305028033367447,0.008269903614688226,-4.795132424828454,0.0018557514845413648,-6.289465551998534
2024-11-24,0.002938112456224053,0.009281735565293795,-4.679706727548308,0.0041481158727934946,-5.485101054387495
2024-12-01,0.0017383195594766502,0.006931302299240784,-4.971707561467079,0.0028694153197631176,-5.853646991301511
2024-12-08,-0.0011880771773791177,0.011062456942274075,-4.5041981608794766,0.005369364876375562,-5.227045650011875
2024-12-15,-0.003698409537062809,0.033065352056212534,-3.409269310514265,0.016007235403733,-4.134714446226407
2024-12-22,0.0016270997798270618,0.016426188628244937,-4.108878350213395,0.00929569538508067,-4.678203847795808
